사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-01,5호선,2516,발산,3,0,"3,254","2,358","9,367","13,751","24,352","36,347","26,391","107,724","18,096","57,208","18,821","32,915","22,965","31,166","26,820","30,293","29,729","32,256","34,404","30,410","39,716","30,228","46,490","32,716","70,712","39,305","86,230","51,458","39,628","35,585","34,532","20,610","34,018","15,684","27,830","13,185","11,460","7,954","1,431","2,611",5,18,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2517,우장산,1,0,"6,640",897,"18,724","3,947","44,779","8,278","50,538","17,900","28,176","14,413","23,270","12,867","23,730","14,072","24,711","17,285","23,111","19,520","21,147","20,891","21,336","23,099","20,862","27,361","21,674","32,812","18,920","50,585","11,617","38,558","8,413","23,984","7,141","21,234","5,952","21,491","1,712","12,065",258,"3,063",1,11,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2518,화곡,524,2,"19,456","1,525","35,363","8,501","95,151","12,745","124,897","27,029","65,431","23,061","41,769","17,564","40,309","19,234","42,583","23,615","38,964","26,234","34,943","30,397","33,066","37,355","34,326","47,831","35,324","63,849","36,553","110,290","21,392","79,667","15,934","49,865","13,821","46,609","10,629","39,980","4,544","24,962",705,"7,276",5,30,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2519,까치산,311,6,"21,045","1,428","37,296","7,431","98,081","9,110","127,730","18,864","71,069","16,565","43,870","16,453","39,896","20,119","40,949","24,492","38,027","27,193","32,909","32,245","30,705","41,516","31,804","51,235","30,893","66,373","28,970","108,197","19,249","84,021","14,918","55,399","12,387","52,751","9,833","42,278","4,934","26,401",777,"7,799",6,343,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2520,신정(은행정),109,1,"10,907",817,"20,178","3,020","51,383","5,830","64,402","11,688","32,736","7,862","19,971","7,219","17,261","7,844","18,012","9,395","16,993","10,850","14,102","12,723","13,290","16,623","13,973","21,159","15,347","27,548","14,771","42,849","8,170","32,675","5,964","21,835","4,625","20,466","3,839","18,681","1,555","11,333",248,"3,263",0,18,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2521,목동,19,0,"7,218","1,257","17,652","5,166","49,411","11,841","60,246","23,917","30,896","19,342","22,404","14,213","22,235","14,126","23,219","16,594","22,471","20,875","20,921","20,445","21,107","23,884","21,880","30,212","25,961","42,509","26,197","70,805","14,757","47,972","12,725","28,176","12,139","26,247","12,289","22,871","4,317","13,083",582,"4,117",9,22,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2522,오목교(목동운동장앞),1,0,"4,527","1,705","13,463","7,719","41,014","22,317","47,674","54,061","26,519","44,098","21,614","28,590","23,417","27,798","27,178","27,876","28,050","31,313","29,700","30,358","32,703","32,885","37,352","37,181","47,549","47,662","57,104","67,143","32,076","43,844","33,474","25,884","25,842","21,973","22,489","18,561","6,968","10,506",937,"2,881",8,17,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2523,양평,0,0,"2,313",961,"5,853","3,974","21,313","8,362","26,480","36,492","12,240","13,408","8,157","6,225","7,732","5,838","8,458","5,938","8,537","6,652","8,037","6,810","8,418","7,205","10,244","8,968","17,807","12,644","29,811","21,587","9,225","15,161","5,971","10,200","4,586","9,456","3,346","8,333","1,322","4,869",156,"1,477",1,8,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2524,영등포구청,2,2,"1,130",458,"2,416","2,033","7,887","5,751","13,147","22,507","5,289","9,467","3,916","4,847","4,651","4,495","5,245","4,731","5,648","5,289","5,657","5,115","6,520","5,162","7,438","5,776","10,698","7,856","20,267","13,764","7,124","7,260","5,054","4,561","4,914","4,153","3,240","3,618","1,669","2,234",243,479,0,14,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2525,영등포시장,28,1,"2,611",696,"5,903","4,545","22,764","12,211","34,114","38,145","14,960","22,579","11,004","16,091","12,039","15,993","14,472","20,265","15,032","21,911","16,547","18,146","20,004","15,561","24,473","16,114","30,580","20,205","40,291","33,365","17,540","20,214","12,533","12,636","10,750","11,668","7,733","10,209","3,213","6,643",388,"1,535",6,9,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2526,신길,25,2,"1,774",429,"4,012","1,821","15,118","4,520","22,881","12,479","9,312","5,977","6,320","2,986","5,078","3,342","5,541","3,761","5,223","4,164","4,773","4,399","4,839","5,514","5,895","6,838","8,034","10,727","12,091","20,285","4,704","12,349","3,517","9,781","3,348","9,252","2,668","8,629","1,545","5,174",207,"1,214",0,8,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2527,여의도,18,0,"2,505","2,598","3,367","22,358","8,894","137,370","13,132","199,571","10,518","74,759","11,279","32,636","17,942","31,847","18,434","29,974","24,412","33,013","29,968","28,159","38,257","26,327","51,417","26,738","135,197","29,939","159,776","34,458","65,642","16,038","56,788","9,026","43,670","7,517","25,010","6,708","8,296","3,984",961,"1,823",4,8,0,8,0,0,2025-02-03 08:57:30
2025-01,5호선,2528,여의나루,6,1,"1,005","1,234","2,326","8,613","5,088","37,935","9,072","63,406","5,085","25,543","4,486","16,072","6,094","15,840","8,185","15,566","9,449","17,198","12,149","17,674","15,442","17,735","20,246","17,672","45,337","17,886","55,444","18,514","22,905","9,687","22,420","6,299","13,172","4,552","8,024","3,728","2,498","2,059",248,667,0,1,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2529,마포,2,0,"2,228","1,576","7,392","9,978","23,741","18,101","32,705","63,435","18,731","31,506","15,704","16,394","16,434","16,929","18,035","15,122","18,685","15,651","18,180","14,814","19,943","16,186","23,887","20,480","34,864","29,320","52,093","40,916","19,917","23,676","17,720","15,314","18,068","13,376","12,589","11,910","5,303","7,243",718,"1,729",5,9,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2530,공덕,23,0,"1,763",913,"4,480","7,217","17,227","25,731","28,428","67,084","14,710","35,415","12,746","16,159","14,601","16,189","15,961","15,005","18,267","16,503","17,609","15,562","19,304","16,752","24,960","19,930","40,517","29,103","59,408","42,166","25,450","21,416","20,290","13,270","19,467","11,979","14,379","10,432","6,416","5,743",795,"1,452",1,12,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2531,애오개,83,15,"2,070",713,"5,112","4,264","16,855","6,128","24,552","14,378","11,551","9,971","8,517","6,402","8,594","6,560","9,637","7,057","9,889","10,137","9,184","12,933","11,050","14,112","14,068","11,928","16,783","15,682","16,677","21,634","9,244","14,094","6,036","8,797","4,807","7,962","3,412","7,320","1,392","4,439",146,"1,923",0,246,0,3,0,0,2025-02-03 08:57:30
2025-01,5호선,2532,충정로(경기대입구),8,0,786,178,"2,227","2,504","5,102","14,570","7,666","33,103","4,783","12,024","3,717","3,985","4,508","3,356","4,673","3,670","4,956","4,420","5,360","3,849","6,121","4,022","8,035","4,711","17,204","5,972","27,647","8,258","7,926","5,424","5,246","3,842","4,025","3,740","2,334","3,431",939,"2,058",171,530,1,71,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2533,서대문,16,1,"2,568","1,008","5,832","15,084","16,067","58,984","20,975","151,370","15,734","40,796","15,491","21,329","17,988","19,038","19,515","18,873","19,779","22,282","23,705","17,571","29,808","15,800","36,010","16,422","65,531","19,126","104,156","24,422","30,805","14,393","23,808","9,793","20,645","9,942","13,390","7,066","5,023","4,544",459,"1,145",0,55,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2534,광화문(세종문화회관),2,0,999,861,"2,898","26,140","7,704","70,849","10,935","241,759","9,764","106,707","12,465","51,431","20,733","54,415","25,286","53,209","35,279","63,214","49,808","54,692","65,048","45,550","86,811","39,406","126,003","40,710","197,905","41,530","75,143","19,327","56,905","9,890","57,171","6,927","34,716","4,470","10,712","2,553","1,043",625,4,6,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2535,종로3가,56,1,"1,350",425,"2,299","6,496","2,905","13,025","4,515","39,103","5,687","32,987","8,136","28,671","11,817","33,095","17,370","34,699","20,346","33,705","24,565","30,244","31,780","28,906","38,045","27,876","45,489","29,244","55,120","32,157","32,090","17,923","30,995","10,248","34,164","7,967","27,779","6,478","14,931","3,803","1,890","1,215",11,24,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2536,을지로4가,0,0,376,382,860,"4,697","2,134","14,658","3,396","35,909","3,353","16,480","4,249","10,806","5,962","10,504","7,100","9,708","8,210","9,245","9,927","8,344","11,492","7,475","13,405","6,910","24,363","6,362","32,374","6,940","12,991","3,806","8,618","2,748","7,002","2,284","4,844","1,641","2,369","1,116",387,457,0,7,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2537,동대문역사문화공원(DDP),0,1,213,244,583,"2,733","1,265","8,984","2,070","25,855","2,655","10,135","3,170","3,694","3,266","3,195","2,816","3,415","3,113","3,585","3,505","3,339","4,142","3,398","5,672","3,410","11,561","3,709","18,739","3,909","7,068","2,531","4,003","2,227","3,175","2,456","2,255","2,098","1,016","1,489",139,371,0,7,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2538,청구,9,0,"1,425",204,"2,048","1,525","5,069","2,921","8,399","11,414","5,641","6,776","4,788","3,648","4,520","3,359","4,547","3,939","4,705","4,415","4,754","4,921","5,105","5,142","6,324","5,725","7,667","7,129","12,278","9,927","5,953","6,441","4,124","4,543","3,268","4,137","2,756","3,975","1,485","2,412",176,644,0,10,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2539,신금호,33,0,"2,511",467,"5,663","2,189","16,269","5,092","24,350","10,335","13,946","7,711","9,386","5,871","8,746","6,243","9,225","7,203","9,022","7,758","8,338","8,647","8,119","10,542","8,946","11,834","9,295","15,864","9,846","23,971","6,568","15,734","4,566","10,178","3,912","9,434","2,671","8,207","1,072","5,074",266,"1,608",1,15,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2540,행당,17,2,"3,446",665,"9,384","2,241","24,836","4,125","37,211","8,378","19,028","6,028","13,287","5,079","12,223","6,302","12,098","7,253","11,647","7,904","10,082","9,391","9,916","11,440","9,875","13,697","10,077","17,911","9,587","28,226","6,130","19,006","4,829","12,429","3,547","11,436","2,854","9,571","1,037","5,817",224,"1,680",3,18,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2541,왕십리(성동구청),16,0,"1,703",616,"1,786","2,851","4,790","5,032","7,808","15,160","4,593","8,914","4,156","7,018","4,926","7,288","5,637","7,561","6,592","8,987","6,966","8,584","7,593","8,667","9,818","9,556","10,006","11,746","13,687","16,235","8,111","8,917","7,734","5,262","7,974","4,309","7,002","3,669","3,216","2,402",535,"1,795",6,306,0,5,0,0,2025-02-03 08:57:30
2025-01,5호선,2542,마장,0,0,"2,199",473,"5,339","3,716","13,343","5,454","17,375","12,395","10,600","7,915","8,671","7,459","8,919","7,397","10,145","7,827","9,196","7,844","9,169","7,267","9,325","7,603","9,931","8,986","10,030","11,505","10,803","16,743","6,683","10,491","5,058","7,126","4,817","6,424","3,284","5,964","1,219","3,730",200,"1,153",1,28,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2543,답십리,14,0,"7,499","1,268","16,247","10,069","46,660","11,934","67,530","30,200","32,772","15,588","20,950","12,113","18,654","13,001","20,368","14,328","20,358","17,664","18,815","16,220","20,146","19,588","25,276","23,188","28,846","30,883","30,402","53,194","14,560","34,376","10,449","22,848","9,021","20,066","6,151","18,041","2,917","10,963",432,"3,438",2,41,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2544,장한평,27,1,"7,307","1,038","16,741","11,320","47,785","20,128","67,281","59,378","35,745","27,352","22,626","20,588","20,903","19,334","22,365","19,977","23,342","20,553","22,520","20,122","24,466","23,160","29,889","27,599","41,455","38,945","58,002","61,617","24,382","43,243","15,094","25,942","12,931","24,036","9,858","21,264","4,381","13,079",622,"3,698",1,124,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2545,군자(능동),39,0,"6,641",780,"9,855","4,752","27,805","7,865","41,337","20,968","20,832","15,979","13,299","11,605","13,250","11,827","14,705","13,788","15,165","15,543","14,675","16,275","15,409","17,696","17,674","22,027","21,586","30,813","24,447","50,149","14,773","32,070","13,189","19,917","12,822","17,712","10,179","16,938","5,597","10,616","1,004","4,913",15,884,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2546,아차산(어린이대공원후문),32,1,"7,812","1,525","14,978","8,798","35,354","9,253","50,000","22,134","30,182","16,375","20,852","16,271","19,354","18,017","22,131","18,294","24,530","18,725","23,080","19,976","23,569","23,506","24,532","27,845","24,428","31,312","24,885","48,503","14,637","33,434","11,100","22,135","9,710","18,234","7,257","16,383","3,052","9,875",419,"2,733",0,20,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2547,광나루(장신대),9,0,"3,562","1,663","10,470","8,906","24,486","10,979","29,310","24,508","18,465","17,323","15,314","15,709","15,486","13,318","16,262","14,681","18,084","15,122","17,954","14,787","19,572","15,693","20,905","17,544","21,081","21,211","25,093","29,432","13,631","21,305","11,742","13,713","9,394","12,330","9,083","11,864","2,246","7,330",313,"1,851",3,9,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2548,천호(풍납토성),54,0,"5,913","1,643","10,796","12,294","28,023","16,876","35,697","35,548","21,540","34,181","21,060","27,286","25,408","27,913","30,707","29,614","31,408","34,641","33,901","32,473","39,183","34,598","44,445","36,306","49,175","41,753","51,197","55,497","35,566","37,718","31,232","22,715","23,004","19,668","18,156","16,460","9,225","10,330","1,815","3,121",21,23,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2549,강동,107,1,"9,709","1,317","18,192","9,891","45,087","24,141","60,408","46,458","32,997","26,865","25,411","18,127","24,317","18,517","26,163","19,447","25,006","24,526","25,282","23,079","26,916","24,498","29,982","27,250","39,332","33,058","42,704","51,783","20,937","38,462","14,658","26,611","12,836","24,477","9,303","21,410","3,807","14,113",750,"5,605",3,25,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2550,길동,5,1,"4,521",795,"8,133","4,101","19,056","6,986","24,888","17,603","14,121","14,002","13,437","10,649","13,664","11,394","14,951","12,637","15,768","12,549","14,040","14,529","14,418","14,714","15,471","17,935","16,453","19,959","16,996","25,748","9,312","20,652","6,970","12,611","6,763","10,096","4,745","9,158","2,199","5,256",453,"2,415",1,10,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2551,굽은다리(강동구민회관앞),3,1,"6,772",590,"11,110","2,975","28,204","5,912","33,726","12,731","19,778","10,183","15,759","9,440","14,699","10,994","15,779","11,291","16,177","13,348","15,085","13,751","14,560","14,683","15,409","19,220","15,449","21,022","15,576","32,345","9,019","24,938","7,461","15,935","6,679","13,289","4,982","13,231","1,668","7,221",312,"2,682",1,36,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2552,명일,2,0,"4,953","1,460","11,011","2,730","25,926","4,400","25,623","10,565","15,098","8,057","13,588","8,805","12,801","8,559","13,605","8,473","12,679","11,310","12,054","10,532","11,382","13,342","11,760","16,895","11,596","16,556","11,354","30,241","7,356","23,251","6,163","12,887","5,802","10,918","3,792","11,075","1,733","6,500",328,"2,194",2,34,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2553,고덕,10,0,"3,605","1,585","9,171","7,659","23,149","12,181","20,459","18,556","14,367","14,319","13,864","13,331","15,176","10,747","16,494","11,720","15,552","16,267","16,044","13,682","18,129","15,617","19,985","16,884","23,537","17,184","18,227","26,238","10,117","21,411","7,969","11,750","8,084","11,365","8,238","10,413","1,943","5,722",322,"2,367",1,120,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2554,상일동,65,1,"8,964","1,186","26,377","5,727","60,435","10,151","48,982","15,120","29,167","9,156","22,962","8,406","20,522","8,925","21,040","12,799","19,332","14,558","17,861","15,088","18,263","21,039","17,471","22,001","19,096","33,759","18,907","50,398","9,911","43,832","7,406","25,250","5,182","23,470","3,589","21,065","1,586","12,622",418,"5,676",1,967,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2555,둔촌동,7,0,"4,638",526,"10,505","5,588","27,550","11,288","30,168","21,192","18,946","13,220","14,709","11,577","14,854","11,853","15,513","12,396","15,978","15,352","15,534","14,763","17,951","17,300","18,412","19,604","21,942","24,563","22,251","34,648","11,600","25,020","9,217","13,113","7,109","13,160","5,626","10,783","2,464","6,592",248,"1,746",1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2556,올림픽공원(한국체대),5,0,"1,184",782,"4,940","3,010","8,962","4,216","10,459","7,448","7,900","4,611","6,907","4,142","6,788","4,348","7,125","5,255","7,963","6,471","6,789","7,796","7,403","8,154","8,222","8,705","10,937","10,370","10,043","11,096","5,791","7,081","5,984","4,617","3,939","4,334","7,130","3,714","1,254","2,816",130,681,0,2,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2557,방이,1,0,"2,329",907,"6,064","3,515","15,008","6,903","15,513","21,240","10,737","12,563","9,465","8,665","9,133","8,185","11,004","11,213","11,568","9,937","10,120","11,053","11,074","11,736","11,273","12,597","15,001","17,533","18,290","20,520","9,364","15,874","8,666","9,138","10,559","7,646","10,676","6,306","2,073","4,333",263,"1,055",0,3,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2558,오금,17,0,901,475,"2,994","2,603","6,147","6,680","6,768","17,533","4,840","6,372","4,326","3,634","4,594","3,537","4,986","3,710","5,625","3,489","5,025","3,899","5,262","4,161","6,363","4,941","9,144","6,155","13,336","7,272","4,301","5,707","3,250","3,360","2,504","3,233","2,108","3,465",748,"2,304",97,772,0,1,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2559,개롱,4,0,"3,349",689,"7,874","2,168","19,003","5,560","20,425","13,829","12,391","7,646","10,196","5,851","9,643","6,465","11,171","6,615","9,908","8,421","8,813","9,204","8,808","9,505","9,817","13,070","11,177","15,173","11,960","19,729","5,674","18,451","4,073","10,602","3,678","8,677","2,133","9,894",771,"5,293",86,"1,471",1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2560,거여,10,0,"5,722",635,"14,167","3,430","36,325","6,669","36,700","15,986","20,776","9,073","15,233","7,170","14,088","7,999","14,948","8,043","14,250","11,215","12,491","10,220","12,042","13,357","13,290","17,992","14,917","21,247","14,327","34,668","7,234","29,725","5,126","15,858","4,817","13,567","3,380","14,896","1,189","7,969",158,"2,732",1,0,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2561,마천,34,1,"6,167",251,"12,190","2,548","33,608","3,610","26,679","9,923","15,517","5,929","10,530","6,069","9,488","5,343","10,473","6,535","9,637","8,152","8,519","7,058","7,765","10,762","8,843","12,104","7,866","15,098","9,459","22,307","4,097","19,821","3,167","10,653","2,436","10,699","1,723","10,034",709,"5,694",108,"2,273",1,0,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2562,강일,0,0,"2,480",584,"7,547","2,576","23,028","4,567","20,571","7,174","13,298","3,836","10,919","3,665","9,208","3,797","9,357","5,662","9,091","5,371","8,152","6,552","8,243","8,535","8,248","8,965","8,130","13,135","8,280","17,663","3,733","17,144","2,693","10,306","2,045","9,289","1,565","8,837",582,"5,973",126,"1,707",3,18,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2563,미사,14,1,"7,440",838,"18,966","6,598","58,007","11,223","54,348","23,715","29,538","22,192","23,638","17,349","22,664","18,518","25,321","21,025","25,721","21,010","24,023","24,550","27,141","24,612","26,859","31,240","28,742","42,053","29,632","62,300","18,753","60,016","17,478","32,641","17,625","25,761","16,334","22,717","8,265","15,065","2,031","4,636",46,57,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2564,하남풍산,1,0,"1,710",325,"4,471","2,055","8,384","6,105","9,688","14,486","6,646","9,238","6,089","6,546","6,353","5,972","7,113","5,106","7,407","6,735","7,574","6,372","8,378","6,194","8,988","7,842","10,686","7,108","13,096","10,384","4,965","9,216","3,788","5,261","3,853","4,942","2,570","4,744",805,"3,214",145,"1,067",1,20,0,0,0,0,2025-02-03 08:57:30
2025-01,5호선,2565,하남시청(덕풍·신장),26,0,"4,912",155,"11,864","3,287","25,237","5,022","23,228","11,163","16,226","7,607","13,969","9,036","13,899","9,286","14,687","9,111","14,148","12,516","13,100","11,304","12,855","15,851","13,693","16,388","13,710","15,888","14,032","23,979","7,926","21,658","6,062","12,131","4,782","12,288","3,246","11,436","1,433","6,732",291,"3,460",4,37,0,0,0,0,2025-02-03 08:57:30
