사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-03,2호선,0249,신정네거리,89,0,"8,660",802,"18,761","2,347","51,450","4,490","46,357","11,652","26,578","8,899","19,265","8,290","17,582","8,675","17,884","10,493","16,223","12,400","13,399","14,239","12,277","18,733","13,265","24,708","12,856","33,257","11,968","50,072","7,923","37,684","5,843","21,445","4,682","20,082","3,701","17,760","1,673","10,506",355,"3,198",0,176,0,0,0,0,2025-04-03 10:13:53
2025-03,2호선,0250,용두(동대문구청),55,1,"1,022",86,"1,901",926,"5,674","2,712","9,074","5,450","5,631","3,459","4,646","4,969","4,457","3,892","4,876","3,858","4,883","4,876","5,393","4,906","6,254","5,220","5,793","5,315","5,380","5,959","5,961","9,003","2,925","6,261","1,942","4,016","1,680","3,728",930,"2,551",402,"1,660",69,576,0,5,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0309,지축,34,0,"3,381",568,"12,175","3,934","31,989","6,416","32,782","12,141","18,415","8,485","12,589","6,531","11,234","6,980","11,883","7,701","10,606","9,689","9,959","10,069","11,256","12,052","11,566","15,960","12,718","20,863","11,634","31,747","7,968","24,888","6,699","16,840","5,378","14,484","4,466","12,180","1,865","6,769",352,"1,171",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0310,구파발,162,3,"12,425","1,691","34,804","11,100","86,062","22,148","82,635","29,359","48,317","26,939","34,620","28,171","33,134","26,577","34,807","27,470","33,275","31,515","33,122","32,629","38,438","34,523","42,597","42,069","39,816","50,999","31,858","77,443","21,364","64,437","17,093","37,938","14,984","34,658","11,754","30,843","3,243","21,887",522,"8,293",1,321,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0311,연신내,258,12,"24,886","2,182","49,352","13,257","119,769","29,210","143,947","43,244","88,784","40,027","63,081","37,612","59,683","40,236","64,447","43,563","60,721","47,639","56,149","52,336","59,383","64,698","65,560","75,258","61,856","94,781","58,561","136,286","41,144","112,874","32,668","71,441","29,227","64,689","24,000","54,160","11,878","34,659","1,878","11,087",7,3,1,2,0,0,2025-04-03 10:13:54
2025-03,3호선,0312,불광,16,4,"9,615","1,407","19,622","7,027","53,248","11,523","64,011","32,808","39,052","30,796","28,762","26,270","28,187","25,850","29,599","28,381","30,060","31,607","30,405","30,991","32,597","35,500","33,451","38,447","32,285","45,278","32,895","62,809","19,412","50,067","14,864","32,682","11,928","28,498","8,239","24,421","3,615","13,926",626,"4,288",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0313,녹번,58,0,"9,832",516,"24,897","3,396","71,743","8,229","78,005","16,714","45,437","11,564","29,718","9,912","25,713","10,715","25,359","12,982","22,992","14,944","19,509","17,932","18,726","23,057","19,620","30,930","19,593","39,654","20,972","62,983","10,797","52,641","7,861","34,566","6,260","31,235","4,300","26,715","1,575","14,914",259,"4,110",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0314,홍제,98,7,"9,733","1,391","23,710","7,115","65,624","11,469","72,183","26,483","46,788","22,811","34,749","21,714","32,785","20,927","34,917","21,722","32,739","23,797","30,371","27,529","30,856","33,576","33,119","38,836","32,156","48,600","30,786","68,006","17,178","54,791","13,345","36,249","10,821","31,779","8,219","26,073","3,227","15,801",454,"3,762",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0315,무악재,1,0,"1,907",128,"5,508","1,340","16,264","2,947","19,365","6,097","12,210","4,167","8,841","3,829","7,914","4,105","7,485","4,506","6,610","5,380","6,312","6,197","5,727","7,679","6,067","9,418","6,964","12,415","6,911","17,144","3,674","14,248","2,593","9,440","2,103","9,037","1,306","7,211",597,"4,772",91,"1,078",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0316,독립문,162,3,"4,592",940,"6,393","6,197","16,338","15,367","19,975","22,737","16,380","21,091","14,679","20,250","15,028","14,474","18,012","15,318","17,364","16,091","18,976","15,886","21,143","15,914","21,765","16,318","21,151","17,230","19,484","18,853","9,639","15,450","7,027","11,165","5,524","9,523","3,800","8,005","1,273","4,597",185,"1,998",2,568,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0317,경복궁(정부서울청사),28,11,"2,602","1,904","6,583","16,839","14,706","43,699","22,193","135,948","21,569","97,942","21,685","67,764","30,082","64,599","38,752","63,755","48,383","67,727","60,341","62,804","76,168","61,218","93,102","61,447","121,175","59,538","146,954","62,274","67,150","40,469","68,745","18,383","58,317","13,807","33,169","10,976","10,708","5,957","1,154","1,567",1,35,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0318,안국,79,0,"2,364","2,094","3,507","28,141","6,953","98,759","11,570","130,695","16,969","89,708","20,061","71,988","29,369","75,094","40,770","71,236","47,387","75,838","60,732","76,410","78,543","69,668","109,303","55,556","143,506","46,958","147,803","41,913","80,270","24,817","73,851","11,821","52,389","8,677","26,718","6,706","8,448","3,912",769,"1,151",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0319,종로3가,24,3,814,952,"1,339","6,806","2,141","16,113","3,563","42,568","6,120","43,210","8,875","36,972","11,566","32,069","13,877","29,433","16,587","29,251","20,191","27,220","24,211","25,600","29,869","24,051","42,526","23,255","55,141","21,972","31,775","13,112","25,590","7,856","24,922","5,820","19,238","4,291","8,385","2,783","1,019","1,134",0,27,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0320,을지로3가,18,0,709,"1,035","2,059","9,070","4,449","35,051","8,731","76,325","11,899","31,334","12,139","16,752","12,322","15,924","12,965","15,780","15,145","17,288","17,913","15,151","20,360","15,663","24,362","18,244","45,178","22,123","68,417","25,771","29,902","15,595","22,433","8,807","23,077","6,385","18,395","5,158","9,804","3,657","1,330",820,0,8,1,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0321,충무로,0,0,0,0,0,0,2,0,1,0,1,0,9,0,8,0,13,0,7,0,9,0,5,0,13,0,17,0,14,0,22,0,3,0,6,0,8,0,5,0,5,0,0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,3호선,0322,동대입구,6,1,"1,454","1,115","2,827","9,165","5,116","17,346","8,504","67,418","8,295","40,894","10,399","43,392","12,278","32,434","14,087","25,497","21,178","29,687","25,053","20,014","25,154","17,239","32,486","17,455","45,046","23,099","47,316","26,368","24,582","11,344","29,006","6,642","25,055","6,375","14,971","4,627","3,952","2,969",518,"1,056",1,82,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0323,약수,104,5,"6,338","1,048","10,338","6,191","26,361","15,116","36,474","31,659","26,830","21,260","20,392","16,251","18,807","16,366","21,204","16,306","21,425","17,926","21,207","19,736","22,363","21,321","23,609","25,769","27,533","30,873","31,250","43,445","20,002","27,345","16,768","19,754","16,116","17,052","11,600","15,460","5,477","9,017",868,"3,874",2,446,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0324,금호,38,6,"4,156",610,"10,042","2,652","28,263","4,862","38,082","9,510","23,930","7,221","15,968","7,109","14,056","7,511","13,793","8,959","13,008","10,696","11,286","11,735","10,907","14,962","11,369","17,752","12,586","22,798","11,906","31,067","8,716","22,648","6,250","16,348","4,918","14,031","3,654","12,973","1,772","6,571",346,"1,744",2,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0325,옥수,135,3,"2,846",838,"9,239","4,041","23,857","7,928","33,084","13,667","23,120","10,124","16,133","9,010","15,569","11,395","14,852","12,136","15,466","14,265","14,809","14,987","15,520","17,832","16,389","20,452","17,491","27,658","17,521","35,019","12,092","26,228","9,510","17,739","8,340","15,229","5,391","14,234","2,174","6,804",371,"1,746",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0326,압구정,63,0,"3,090","2,280","8,547","24,027","16,298","48,275","25,731","136,349","21,902","146,869","27,072","80,904","32,950","67,713","40,631","53,569","46,219","54,463","56,666","51,001","64,077","48,402","74,911","50,062","96,171","57,652","127,559","58,406","91,224","34,297","74,093","18,541","51,998","14,644","35,283","12,246","11,106","6,462","1,675","2,222",2,162,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0327,신사,55,9,"3,464","1,769","6,702","16,829","11,855","42,814","18,279","101,733","16,895","133,416","20,388","69,682","25,907","48,687","30,515","45,579","36,379","48,527","43,242","44,890","50,600","41,223","59,745","44,971","87,889","54,184","122,704","64,485","88,556","35,397","60,664","19,007","59,249","15,457","48,440","12,107","20,606","8,175","2,801","3,235",2,3,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0328,잠원,2,0,"1,363",941,"4,886","9,467","13,873","6,626","19,365","9,538","12,314","6,689","9,258","4,944","8,914","5,020","8,667","5,877","8,516","7,233","7,635","7,477","9,287","8,928","13,104","8,923","12,823","12,478","10,078","15,401","6,169","11,094","4,116","7,808","3,646","7,536","2,508","8,350",806,"3,882",152,"1,274",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,3호선,0329,고속터미널,147,2,"5,425","3,893","8,211","34,102","27,039","48,898","48,434","75,420","55,915","100,545","61,244","104,996","74,056","112,589","89,532","103,942","98,558","104,539","113,875","110,747","132,013","115,814","141,606","113,567","151,820","119,085","146,589","122,448","125,098","78,241","136,834","50,672","80,859","40,004","50,201","27,259","16,703","13,026","1,678","2,327",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0330,교대(법원.검찰청),56,1,"1,965",705,"4,811","8,117","11,575","19,099","16,454","48,450","14,400","36,566","15,757","18,554","19,859","13,328","22,716","13,032","27,942","13,481","32,700","11,925","34,925","11,742","36,745","12,511","53,555","17,541","70,524","21,203","35,344","11,683","32,729","6,765","30,305","5,542","22,848","5,493","9,068","2,906","1,291",901,0,3,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0331,남부터미널(예술의전당),31,2,"2,955","1,330","9,169","30,377","29,596","64,533","45,607","158,001","39,511","90,981","37,087","55,346","41,607","42,548","44,094","44,426","48,735","52,528","51,077","52,861","58,163","52,245","72,483","54,076","113,202","58,315","139,953","65,323","68,233","42,721","47,654","26,666","42,866","21,085","28,516","16,997","9,650","10,289",855,"2,611",0,2,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0332,양재(서초구청),42,3,"5,103","3,176","14,212","40,694","38,244","110,671","49,263","227,173","34,940","122,425","33,164","57,755","36,193","49,062","41,414","46,289","47,357","49,618","52,861","44,321","62,447","46,076","78,912","48,969","134,086","68,514","189,731","80,005","90,748","52,967","68,655","34,320","60,593","30,656","38,414","26,251","13,294","12,946","1,459","3,516",0,52,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0333,매봉,18,4,"1,916",743,"7,354","9,733","20,169","23,815","23,309","74,795","17,531","33,745","15,866","17,626","15,569","16,539","15,953","14,176","17,507","14,356","19,701","14,317","21,349","15,602","23,684","16,640","39,157","21,576","60,634","26,137","21,617","17,272","15,622","11,285","16,878","9,488","10,109","9,082","2,948","4,779",412,"1,457",0,57,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0334,도곡,60,4,"1,039",386,"4,639","5,014","12,984","16,540","16,031","22,042","10,299","17,247","8,809","8,334","8,380","8,009","8,736","7,685","9,011","8,884","9,443","8,417","11,859","9,304","13,965","9,196","17,740","11,731","18,815","14,160","9,684","11,376","7,094","7,199","6,445","6,666","4,952","5,544","1,363","3,355",177,"2,010",0,336,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0335,대치,14,1,"2,931",700,"13,412","8,315","32,751","18,980","31,754","29,266","20,023","19,996","16,242","14,001","15,502","13,383","18,128","18,642","18,292","22,693","17,153","19,426","18,307","25,186","20,263","30,764","33,734","37,119","29,942","36,583","18,825","26,142","13,686","15,800","17,209","14,922","40,124","12,050","3,878","7,338",353,"2,366",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0336,학여울,2,0,600,213,"2,107","1,796","4,859","3,463","4,800","9,246","3,870","8,028","3,184","6,485","3,871","5,345","4,902","6,098","5,400","6,968","5,665","6,037","7,306","5,449","8,455","4,522","10,423","4,783","9,402","5,032","3,279","4,076","2,101","2,900","1,833","2,510","1,297","2,186",319,"1,261",36,456,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0337,대청,103,0,"3,789","1,046","12,204","6,748","33,765","20,272","39,442","27,403","22,533","11,887","17,534","9,163","15,865","8,675","15,477","10,551","15,530","12,233","14,143","13,323","19,705","16,158","22,603","17,844","24,958","24,122","27,543","32,507","12,301","26,235","8,777","18,555","7,067","16,804","5,508","17,226","1,842","8,652",306,"2,844",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0338,일원,10,1,"2,335","1,467","9,356","11,974","27,483","35,403","26,679","26,199","19,606","19,959","19,272","17,183","18,906","13,012","19,439","15,259","17,289","16,958","19,015","16,284","24,605","15,597","30,617","15,153","37,316","18,316","19,742","24,223","10,951","19,752","7,320","13,624","5,421","12,165","4,076","13,228","1,376","5,380",161,"1,684",1,11,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0339,수서,142,4,"4,555","2,522","13,256","16,493","40,006","36,267","47,188","57,891","33,159","36,933","39,234","25,950","30,183","22,383","36,052","26,937","31,878","24,091","26,500","25,849","37,195","31,566","40,330","34,344","48,924","41,039","54,590","55,053","25,448","39,962","25,414","30,293","17,035","24,888","15,988","22,762","6,980","9,587",566,"3,335",1,260,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0340,가락시장,72,11,"3,020",790,"7,554","5,692","22,027","11,634","23,247","26,582","17,785","14,334","15,409","10,922","14,932","11,741","15,178","12,599","15,122","13,203","15,356","14,093","16,266","16,574","17,234","17,587","21,198","21,375","27,352","27,201","12,558","19,177","10,325","13,374","8,894","11,097","5,995","10,699","2,434","5,586",452,"1,784",3,39,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0341,경찰병원,8,0,"3,044",278,"8,217","3,321","24,486","9,968","27,008","26,219","16,937","15,223","12,857","9,147","11,487","7,475","10,825","8,596","10,810","10,365","10,722","9,343","11,360","10,244","11,385","11,472","15,710","17,134","18,853","23,053","7,892","18,507","6,453","11,737","5,031","10,037","3,514","9,013","1,004","5,392",146,"1,446",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,3호선,0342,오금,16,0,"4,786",18,"9,625","2,431","31,017","6,251","31,766","12,532","16,875","6,406","11,026","5,358","8,658","4,690","9,352","6,066","9,001","6,894","7,751","7,206","7,396","9,684","9,431","11,185","11,717","15,663","11,705","23,566","5,076","16,408","3,855","11,454","3,106","10,067","2,561","11,555",854,"5,532",124,"2,106",0,1,0,1,0,0,2025-04-03 10:13:54
2025-03,4호선,0409,당고개,74,0,"8,296",29,"17,981","4,326","45,567","6,518","36,853","10,428","23,987","10,788","18,121","10,426","16,951","9,395","16,585","10,388","16,076","10,897","14,316","12,190","13,592","15,203","14,425","17,696","13,797","20,778","13,025","27,819","8,187","25,707","5,813","17,791","4,669","16,252","3,239","15,176","1,411","10,074",283,"3,619",1,426,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0410,상계,78,2,"14,769",209,"40,110","7,337","88,096","19,947","74,799","20,971","47,117","18,955","34,389","16,688","31,990","17,751","35,101","21,791","31,398","23,228","26,841","25,359","27,572","31,268","30,586","40,383","28,931","50,364","26,323","68,995","17,648","62,691","13,409","39,705","12,074","35,135","11,886","30,727","3,741","21,266",620,"5,678",6,599,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0411,노원,224,5,"12,788",760,"24,659","9,440","55,898","15,949","57,904","35,247","36,638","36,326","30,169","27,529","31,535","28,153","35,869","31,539","34,969","36,148","34,838","35,589","36,847","41,724","39,596","50,463","40,822","66,128","39,569","90,767","29,837","70,834","30,668","44,296","29,580","38,311","25,764","32,898","12,475","21,583","2,625","7,479",15,825,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0412,창동,"1,721",61,"16,643","2,384","38,972","13,564","90,630","22,134","81,366","47,147","54,315","38,016","45,492","33,419","45,605","33,921","46,648","41,317","44,307","48,889","42,353","50,326","47,188","55,023","53,176","62,137","52,163","73,281","55,799","96,419","32,264","79,360","24,580","51,234","21,455","44,035","17,352","39,678","7,205","23,286","1,241","8,404",1,182,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0413,쌍문,190,20,"24,362","1,220","54,400","8,506","126,035","16,792","129,022","29,167","80,671","23,099","58,000","21,633","51,768","24,183","52,578","28,684","46,423","32,589","40,673","35,705","38,800","47,510","40,097","59,611","40,694","73,805","36,448","107,833","24,772","99,335","18,386","65,521","14,274","58,586","10,807","52,704","4,985","33,435",721,"10,576",4,190,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0414,수유(강북구청),95,4,"22,093","3,461","46,218","11,300","113,577","21,708","122,557","56,512","82,652","40,892","60,291","33,114","57,758","35,199","60,522","38,242","57,934","44,039","54,128","47,518","52,838","60,339","58,168","76,452","60,273","90,676","67,508","128,874","40,994","112,064","32,307","76,681","28,330","69,172","22,422","62,362","12,023","40,929","1,824","9,795",0,19,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0415,미아(서울사이버대학),33,0,"11,277","2,066","21,174","6,389","50,029","20,274","53,527","41,901","36,394","21,556","27,987","18,049","27,555","22,972","29,690","19,470","27,495","21,771","27,602","24,541","27,349","28,638","33,970","33,176","33,253","38,282","31,638","48,734","18,556","41,074","12,703","26,613","12,093","24,267","9,703","21,248","3,219","14,206",498,"3,646",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0416,미아사거리,74,2,"14,725","3,098","35,417","8,567","89,286","21,517","96,961","34,347","61,449","31,845","45,508","29,381","42,510","31,181","44,051","33,130","43,666","37,302","42,246","40,924","46,285","51,226","49,965","60,448","44,978","70,750","44,664","99,644","31,594","78,561","30,342","49,013","18,633","45,282","13,435","38,419","6,223","22,851",954,"4,705",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0417,길음,11,2,"10,439","1,432","33,665","7,371","90,391","15,838","92,406","38,497","53,783","29,911","37,718","26,261","34,362","29,697","35,070","26,398","33,998","30,351","32,173","32,096","34,925","35,046","39,697","44,655","40,142","59,661","38,580","81,311","21,151","67,875","17,001","43,160","13,317","41,105","13,123","38,517","4,661","22,101",649,"5,282",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0418,성신여대입구(돈암),31,5,"6,068","1,603","19,892","6,765","49,931","18,105","58,876","48,824","41,709","31,990","33,721","26,239","35,553","40,671","39,680","30,871","41,160","33,405","42,509","38,785","43,983","38,460","48,879","46,906","56,784","60,067","55,515","75,302","37,414","59,495","33,685","42,238","35,051","38,343","32,156","34,773","15,010","22,669","2,466","6,279",0,1,1,1,0,0,2025-04-03 10:13:54
2025-03,4호선,0419,한성대입구(삼선교),43,2,"6,735","1,618","13,245","9,284","30,909","19,369","37,661","34,613","28,610","30,311","21,745","23,224","21,656","23,545","25,405","24,381","27,156","25,095","25,816","25,793","30,985","24,496","37,505","27,810","40,510","34,602","36,419","38,601","24,681","30,829","20,591","21,708","17,299","20,562","12,902","18,371","5,690","11,756",789,"6,150",1,"1,500",0,0,0,0,2025-04-03 10:13:54
2025-03,4호선,0420,혜화,25,0,"3,788","2,075","7,859","23,033","18,483","51,486","23,163","119,401","26,961","88,665","33,663","71,778","38,413","76,963","42,653","87,541","46,648","105,606","62,127","89,264","86,417","70,434","103,228","69,838","122,603","83,233","128,323","87,557","85,074","61,469","91,131","26,569","112,564","24,263","96,091","19,847","35,268","11,971","4,614","3,621",2,479,0,0,0,0,2025-04-03 10:13:54
