사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-05,3호선,0312,불광,30,0,"10,620","1,508","20,214","7,673","52,187","11,908","62,251","32,864","39,900","31,269","30,121","26,895","28,229","26,769","29,531","29,143","29,760","32,183","29,993","31,155","31,057","34,498","32,662","38,816","31,920","43,854","31,317","60,845","18,334","47,128","15,020","30,146","12,082","27,084","8,324","24,095","3,755","14,170",622,"4,730",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0313,녹번,68,4,"10,206",509,"25,859","3,805","69,002","8,300","76,154","16,474","45,156","11,515","30,269","10,095","25,969","10,944","25,206","13,389","22,317","15,241","18,980","17,633","18,260","22,919","18,983","29,671","19,246","37,966","19,543","61,983","10,417","49,309","7,859","31,186","6,190","28,649","4,578","26,226","1,691","14,816",236,"4,244",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0314,홍제,75,1,"10,742","1,336","25,380","7,566","63,350","12,323","70,059","26,801","48,113","23,075","35,690","22,669","33,189","21,798","34,685","22,423","32,613","24,368","30,214","28,162","30,981","32,759","32,517","38,659","32,689","47,807","29,653","64,389","17,406","50,262","13,784","33,111","10,877","30,594","7,838","25,502","3,227","16,116",511,"4,014",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0315,무악재,7,2,"2,022",154,"5,738","1,346","15,844","3,241","19,284","5,743","12,315","4,299","8,874","4,039","7,873","4,186","7,442","4,947","6,640","5,581","6,174","6,075","5,505","7,709","6,168","9,337","6,712","12,115","6,602","16,710","3,447","13,202","2,461","8,720","2,139","8,137","1,378","6,933",629,"4,855",71,"1,223",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0316,독립문,181,0,"4,918",946,"6,693","6,636","15,800","15,712","19,935","24,538","17,151","24,013","15,565","21,904","16,499","15,385","18,729","14,662","16,610","15,731","17,515","15,142","20,336","14,713","20,740","15,251","19,104","16,222","17,484","18,173","8,724","14,314","6,656","10,017","5,171","9,066","3,829","7,762","1,304","4,943",176,"2,236",3,537,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0317,경복궁(정부서울청사),29,12,"2,633","1,734","6,631","16,062","13,707","43,888","21,925","142,874","22,214","119,580","23,097","88,120","34,248","85,196","44,473","73,292","55,270","73,233","68,546","60,656","84,259","51,729","97,024","46,561","112,111","43,884","126,771","43,860","58,934","26,762","55,285","14,705","47,791","12,055","29,278","10,407","10,653","6,088","1,176","1,589",2,48,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0318,안국,20,2,"1,585","2,154","3,181","26,240","6,410","89,396","10,953","120,467","14,630","96,128","18,202","83,559","28,488","87,007","42,812","73,582","49,896","72,804","64,765","67,992","83,094","55,716","110,397","46,922","133,921","39,165","130,166","32,840","66,130","16,327","55,072","8,616","44,292","7,113","22,900","6,000","7,687","3,171",767,"1,001",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0319,종로3가,23,1,"1,150","1,106","1,449","7,185","2,273","16,469","3,570","40,163","6,396","42,976","9,345","37,720","11,756","33,630","14,791","31,185","17,493","29,981","21,016","29,039","24,988","27,464","30,982","27,132","42,506","27,607","52,555","26,062","31,352","15,609","24,133","9,739","27,032","7,403","23,144","5,276","11,021","3,301","1,399","1,059",0,18,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0320,을지로3가,15,3,754,"1,133","1,622","9,848","3,972","34,323","8,647","74,043","11,801","30,529","13,041","16,328","13,550","15,221","13,869","15,434","15,182","16,615","17,800","14,763","19,824","16,062","24,086","18,385","44,618","22,891","67,000","24,739","27,973","15,689","21,607","9,329","22,613","7,208","19,109","5,396","10,980","3,860","1,515",790,0,3,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0321,충무로,0,0,0,0,0,0,3,0,1,0,0,0,5,0,6,0,10,0,9,0,6,0,5,0,25,0,24,0,14,0,19,0,2,0,7,0,6,0,5,0,1,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0322,동대입구,21,1,"1,616","1,247","3,086","10,269","4,813","16,538","8,302","63,439","8,746","42,415","10,503","42,354","12,970","32,186","14,608","27,804","22,747","32,204","24,753","23,278","26,245","21,834","32,744","23,569","44,851","28,775","45,414","27,919","24,238","13,478","30,635","7,340","30,848","6,954","27,248","4,896","8,209","3,075",739,"1,111",0,52,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0323,약수,90,5,"6,470","1,178","10,664","6,696","25,639","15,064","36,195","31,796","26,575","21,668","20,656","16,766","19,134","16,925","21,099","17,046","21,712","18,121","20,973","20,213","22,323","22,114","24,272","26,072","27,870","31,255","30,650","41,971","19,979","26,703","16,175","19,559","15,695","17,105","11,976","15,652","5,520","9,310",905,"3,652",2,497,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0324,금호,64,8,"4,438",679,"10,586","2,793","26,847","4,950","36,977","9,824","24,070","7,325","16,166","7,212","13,997","7,621","13,591","8,929","12,580","10,538","11,111","11,605","10,724","14,455","11,314","17,869","12,435","22,058","11,802","30,364","8,531","21,650","6,538","15,557","4,889","13,630","3,856","13,190","1,866","6,930",400,"1,789",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0325,옥수,130,0,"3,178",964,"9,406","4,636","23,327","8,113","31,820","13,474","23,336","11,245","16,569","9,166","15,617","11,079","15,330","12,692","15,141","14,471","14,994","15,072","15,518","18,349","16,883","20,911","17,842","27,657","17,606","34,358","12,197","24,862","10,346","17,848","8,904","15,468","6,084","14,228","2,567","6,836",391,"1,923",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0326,압구정,64,0,"3,175","2,225","8,364","24,997","16,340","48,541","24,908","130,884","22,095","145,366","27,410","80,316","33,837","66,251","40,852","54,554","46,245","57,135","56,355","51,952","63,924","49,353","74,210","51,075","95,724","59,156","127,599","59,438","88,965","33,982","73,080","18,391","53,640","14,868","39,733","12,254","11,748","6,822","1,724","2,396",0,222,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0327,신사,53,7,"3,381","1,723","6,695","16,648","11,804","40,912","18,198","98,984","16,994","129,688","20,414","68,151","25,688","48,076","30,013","45,523","35,770","48,357","42,571","44,360","50,245","40,784","59,944","42,940","85,561","51,785","116,115","61,166","84,867","33,530","57,759","19,317","55,905","15,303","46,469","12,609","19,644","8,489","2,678","3,332",1,2,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0328,잠원,2,0,"1,451","1,026","4,829","9,326","14,068","7,686","19,215","10,028","12,504","7,442","9,503","5,565","9,017","5,269","9,309","6,708","9,414","8,021","7,794","7,716","9,476","9,105","13,594","9,253","12,767","12,442","9,699","15,143","6,302","10,411","4,635","7,385","4,459","7,528","3,061","7,855",967,"3,907",169,"1,187",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0329,고속터미널,174,2,"5,928","4,376","8,519","38,826","27,061","56,106","49,154","82,406","58,216","107,017","65,718","110,415","79,922","118,133","93,257","111,912","102,192","111,560","118,553","116,944","134,254","122,930","144,734","121,789","156,581","126,748","149,992","127,919","131,548","80,952","144,748","54,214","98,390","41,865","59,497","29,486","21,544","14,204","2,123","2,619",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0330,교대(법원.검찰청),70,1,"2,057",922,"5,121","7,691","13,062","19,254","16,425","46,638","14,450","34,062","16,605","17,837","20,230","12,825","22,848","12,784","27,216","13,086","31,124","12,068","32,633","11,392","34,327","12,373","52,373","17,211","69,006","20,003","34,308","11,171","31,138","6,909","29,071","5,733","21,148","5,080","8,475","3,094","1,398","1,009",0,6,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0331,남부터미널(예술의전당),38,2,"3,194","1,461","9,489","32,378","29,690","66,687","45,056","151,157","40,134","86,677","38,541","51,916","42,670","38,543","44,292","41,296","47,971","48,063","48,368","47,350","54,487","47,239","69,561","51,749","105,855","57,668","131,136","64,497","62,387","42,857","44,893","26,334","41,259","21,175","31,004","17,625","8,394","10,498",939,"2,660",0,7,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0332,양재(서초구청),47,3,"5,326","2,915","14,995","42,183","37,839","108,933","47,286","217,754","34,768","117,021","33,886","56,632","35,567","48,134","40,521","44,295","46,574","48,477","51,595","43,350","60,569","44,825","78,445","47,773","129,142","65,182","180,770","75,803","84,454","50,055","63,535","33,228","57,105","30,037","36,645","26,521","12,731","14,599","1,338","3,870",0,15,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0333,매봉,18,0,"2,052",807,"7,612","10,303","18,813","23,019","22,642","71,753","16,821","32,173","15,959","17,599","15,613","16,745","16,037","14,977","17,516","14,392","19,547","14,455","21,603","15,345","23,900","16,493","38,608","21,755","56,117","25,025","20,099","16,398","15,515","11,051","16,595","9,654","10,151","8,918","2,989","4,727",396,"1,554",0,53,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0334,도곡,52,8,"1,364",424,"5,102","4,952","12,801","15,456","16,170","21,731","10,404","16,443","9,016","8,766","8,754","8,502","9,221","7,606","9,206","8,694","9,387","8,371","12,531","9,131","14,241","9,665","17,488","11,567","17,939","13,682","9,381","10,791","6,943","6,761","6,266","6,584","4,912","5,644","1,338","3,407",161,"2,179",0,382,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0335,대치,14,0,"3,070",736,"13,493","8,547","30,416","19,199","30,728","28,136","20,312","19,211","16,286","13,600","14,897","13,085","18,050","18,598","18,364","21,989","17,031","19,040","18,053","24,075","20,112","29,731","32,358","34,597","28,872","34,152","18,014","24,732","13,428","14,955","16,824","14,485","37,936","12,057","3,877","7,311",386,"2,267",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0336,학여울,4,0,715,235,"2,127","1,983","4,657","3,433","4,748","7,379","3,830","5,521","3,105","4,655","3,163","3,911","3,560","4,162","3,569","4,974","3,958","4,213","4,686","3,993","6,542","3,978","8,354","4,455","7,852","4,948","2,994","3,817","2,076","2,647","1,658","2,413","1,229","2,275",354,"1,291",41,416,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0337,대청,127,5,"3,981","1,128","12,679","7,140","32,310","19,243","38,753","26,250","22,611","12,456","17,496","9,290","16,031","9,305","15,482","10,763","15,832","12,365","14,801","13,159","19,158","16,620","21,333","18,219","24,682","23,543","25,672","30,446","11,593","24,516","8,798","18,001","7,221","16,455","5,554","16,751","1,868","8,625",326,"2,883",0,10,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0338,일원,9,1,"2,578","1,625","9,526","12,917","26,106","35,463","25,958","26,291","19,874","20,087","19,308","17,005","19,195","13,307","19,193","14,803","17,210","16,799","18,537","15,743","24,457","15,392","30,256","15,435","38,190","17,523","19,517","23,026","10,847","18,633","7,392","13,094","5,624","12,136","3,954","13,128","1,571","5,446",148,"1,780",0,13,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0339,수서,143,4,"4,855","2,761","13,778","17,890","38,880","35,719","47,501","56,116","33,423","36,102","40,427","26,412","30,184","22,516","36,642","27,655","33,108","24,189","26,113","26,004","37,365","31,212","40,112","34,167","48,861","40,906","52,565","52,919","24,868","39,613","25,461","29,179","16,822","25,124","16,806","23,811","7,592","9,611",626,"3,656",0,248,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0340,가락시장,50,16,"3,155",797,"8,052","6,226","22,115","11,540","23,397","25,789","18,026","13,748","15,844","10,550","14,538","11,552","14,443","12,440","14,928","13,178","14,458","13,579","15,596","15,963","16,644","17,101","20,319","20,824","25,879","25,552","12,020","18,740","9,522","12,849","8,623","11,145","5,968","10,196","2,408","5,547",407,"1,856",1,47,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0341,경찰병원,10,0,"3,109",280,"8,389","3,415","23,311","9,830","26,426","25,295","16,499","14,498","12,994","8,877","11,606","7,368","10,699","8,757","10,594","9,814","10,752","9,678","10,937","10,133","10,860","11,134","15,318","16,625","17,800","22,385","7,293","17,183","6,122","11,088","5,146","9,449","3,305","8,961","1,041","5,389",135,"1,488",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,3호선,0342,오금,18,1,"4,722",14,"9,745","2,543","29,593","6,421","30,444","12,000","16,719","6,352","10,944","5,312","8,578","4,906","8,891","6,050","8,569","6,617","7,443","6,995","7,413","9,155","9,072","10,819","10,720","15,433","11,291","22,001","4,845","16,357","3,887","10,673","3,409","9,349","3,202","11,010",842,"5,505",121,"2,058",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0409,불암산,76,1,"8,770",40,"18,435","4,868","44,365","7,023","36,817","10,702","24,785","11,496","18,628","11,014","17,084","10,113","17,073","10,977","16,221","11,296","14,881","12,628","14,157","15,539","14,533","18,438","13,663","20,731","12,631","26,412","8,360","25,093","5,817","17,740","4,833","16,281","3,261","14,947","1,552","10,226",324,"3,437",0,439,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0410,상계,76,4,"15,986",258,"40,771","7,863","84,605","19,302","73,147","21,962","47,977","18,971","35,956","18,163","32,963","19,066","34,731","23,319","32,335","24,251","28,214","26,112","28,544","32,422","30,467","40,191","29,168","49,175","25,870","66,894","17,753","60,957","13,939","38,619","12,643","34,683","12,143","30,891","4,005","20,877",600,"5,886",11,729,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0411,노원,288,4,"13,449",863,"25,447","10,016","53,919","15,782","56,815","35,833","37,583","36,506","31,004","28,198","32,019","29,150","35,685","32,605","34,943","36,841","34,838","36,929","38,041","42,182","40,001","49,810","40,023","63,892","39,240","86,127","29,831","68,561","30,707","42,851","28,607","38,437","24,893","33,094","12,017","22,399","2,542","7,896",20,795,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0412,창동,"1,899",46,"18,090","2,757","39,891","14,994","87,561","23,384","82,122","48,303","56,268","39,602","47,725","35,515","46,572","35,145","48,207","42,167","45,134","49,218","43,258","51,074","47,853","55,468","53,964","62,312","52,609","73,929","54,218","94,495","32,736","78,131","25,772","49,713","21,856","43,534","17,329","39,823","7,910","24,687","1,405","8,624",1,263,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0413,쌍문,255,15,"26,049","1,285","54,756","9,837","121,781","16,550","127,222","29,273","81,407","23,949","58,559","21,927","52,060","24,791","51,558","29,028","46,687","32,554","40,866","35,954","38,354","47,498","40,249","59,907","39,216","74,853","34,562","103,117","24,486","94,796","18,826","63,242","14,636","57,570","10,987","52,246","4,924","35,435",708,"10,274",2,98,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0414,수유(강북구청),110,7,"23,684","3,404","48,119","12,432","110,695","22,570","121,571","55,444","84,462","40,931","61,979","33,225","58,722","35,707","60,600","38,771","58,419","44,399","54,441","47,953","53,114","59,292","57,958","75,432","58,734","90,780","65,398","122,796","40,033","106,986","31,621","73,836","27,935","68,342","21,902","62,865","11,886","43,190","1,769","10,690",2,9,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0415,미아(서울사이버대학),49,2,"12,726","1,681","22,320","6,471","48,910","18,457","52,786","43,002","36,642","22,082","28,836","18,682","28,504","22,393","29,328","20,055","27,474","22,084","27,853","24,058","27,477","28,897","33,007","32,552","32,295","38,630","31,040","47,632","18,307","40,563","13,714","26,445","12,801","24,441","9,692","21,383","3,209","14,184",491,"3,895",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0416,미아사거리,101,12,"15,140","3,036","36,870","9,418","85,128","22,165","95,156","35,364","61,584","32,136","45,700","30,090","43,100","31,896","44,301","34,088","43,682","37,788","41,966","40,675","45,099","49,884","50,825","59,149","43,878","72,118","43,988","95,268","31,594","73,587","31,008","48,278","19,098","43,538","13,642","38,291","6,460","22,911","1,009","4,815",0,4,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0417,길음,17,1,"11,254","1,718","34,773","8,033","86,048","15,893","91,265","36,131","54,333","28,243","38,169","26,008","34,433","28,257","35,002","27,007","34,123","31,147","32,129","32,704","34,032","35,342","38,150","44,575","38,212","60,426","36,722","80,995","20,685","63,598","16,707","41,578","13,552","39,173","13,928","38,170","5,996","22,184",799,"5,531",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0418,성신여대입구(돈암),57,11,"6,738","1,687","20,584","7,595","47,969","18,127","56,234","45,526","41,825","31,959","34,193","26,071","36,009","38,931","40,310","31,854","39,638","33,834","43,219","38,147","42,842","37,980","46,065","45,661","54,511","57,578","53,531","70,931","35,828","55,774","33,004","39,316","33,927","37,797","30,333","34,938","14,465","23,743","2,417","6,593",1,14,0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0419,한성대입구(삼선교),52,1,"7,129","1,565","13,879","9,988","30,594","19,710","37,012","33,554","28,710","31,991","23,105","26,213","22,216","27,533","26,056","26,255","27,888","27,144","27,544","27,738","31,962","26,284","39,122","29,486","41,915","35,507","36,410","38,201","24,734","30,049","21,873","21,034","19,846","19,961","14,128","18,385","6,828","12,311","1,050","6,534",2,"1,478",0,0,0,0,2025-06-03 10:16:46
2025-05,4호선,0420,혜화,33,0,"3,898","2,030","8,390","24,625","18,338","53,365","23,193","120,529","27,295","99,505","32,888","73,451","42,709","74,568","46,409","85,480","49,830","104,244","67,161","90,162","90,367","72,375","107,684","69,958","121,718","82,172","124,703","89,072","78,797","62,650","87,104","25,180","111,187","23,280","101,022","20,285","37,706","12,828","4,758","4,093",4,443,0,0,0,0,2025-06-03 10:16:46
